fid,type,if_si,name,geometry
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346630.38674253155 6642704.321014842)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346655.0966046387 6642708.118739773)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346679.8064667458 6642711.916464703)
1072,healthcare,false,аптека,POINT(347251.1929708987 6642391.143665942)
1071,healthcare,false,аптека,POINT(347296.27756369987 6642411.18591611)
1071,healthcare,false,аптека,POINT(347274.5242571809 6642423.506372899)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346704.5163288529 6642715.714189634)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346729.22619096 6642719.511914564)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346748.7739592394 6642726.535415113)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346741.35618179006 6642750.409597355)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346733.9384043407 6642774.283779597)
93327,healthcare,false,Мой зубной,POINT(347321.19480739615 6642229.884462621)
1071,healthcare,false,аптека,POINT(347284.3560546207 6642413.580585489)
1071,healthcare,false,аптека,POINT(347306.3446407734 6642401.685120849)
20003,healthcare,false,Детский консультативно-диагностический центр №2,POINT(347479.06103768497 6643104.423512026)
576,healthcare,false,Медицинский центр «XXI век»,POINT(347617.65670771105 6643738.580244352)
67623,healthcare,false,Ваша оптика,POINT(348964.4390046332 6644174.456656622)
167,healthcare,false,Поликлиника,POINT(347413.96003247064 6643014.945459325)
841,healthcare,false,,POINT(347204.2832667512 6643924.524126254)
841,healthcare,false,,POINT(347216.22565649357 6643940.921668909)
841,healthcare,false,,POINT(347198.5603757518 6643942.1657179305)
841,healthcare,false,,POINT(347183.013982799 6643961.744013724)
841,healthcare,false,,POINT(347175.580606819 6643980.38577388)
841,healthcare,false,,POINT(347169.5899620178 6643992.888428618)
841,healthcare,false,,POINT(347150.18353532354 6643977.355697896)
841,healthcare,false,,POINT(347165.72998925 6643957.777450521)
841,healthcare,false,,POINT(347181.27644317644 6643938.199203145)
841,healthcare,false,,POINT(347196.8228971029 6643918.620955769)
259,healthcare,false,Стоматология,POINT(347317.238042083 6643294.846065057)
259,healthcare,false,Стоматология,POINT(347322.68584291724 6643310.244178151)
259,healthcare,false,Стоматология,POINT(347336.8011048234 6643303.6235009385)
256,healthcare,false,Анализы МРТ,POINT(347439.96453507454 6643372.91175755)
256,healthcare,false,Анализы МРТ,POINT(347457.2224519517 6643378.255006197)
262,healthcare,false,Аптека,POINT(347541.7234679424 6642783.382897554)
262,healthcare,false,Аптека,POINT(347542.2328213131 6642776.978020398)
268,healthcare,false,Флюрография,POINT(346527.15432765626 6642771.349715617)
268,healthcare,false,Флюрография,POINT(346551.9128713231 6642774.81591173)
268,healthcare,false,Флюрография,POINT(346576.67141499 6642778.282107843)
268,healthcare,false,Флюрография,POINT(346596.6677279204 6642775.458950124)
268,healthcare,false,Флюрография,POINT(346600.00772730366 6642750.717633633)
268,healthcare,false,Флюрография,POINT(346575.16640309576 6642747.905408251)
268,healthcare,false,Флюрография,POINT(346550.3250788879 6642745.093182869)
268,healthcare,false,Флюрография,POINT(346527.15432765626 6642744.151322841)
167,healthcare,false,Поликлиника,POINT(347370.08586880733 6643018.636884379)
167,healthcare,false,Поликлиника,POINT(347345.1025019877 6643017.725082671)
3,healthcare,false,Хоспис/профилактика,POINT(347349.3923296106 6642813.136811584)
3,healthcare,false,Хоспис/профилактика,POINT(347337.5420207359 6642799.286441517)
3,healthcare,false,Хоспис/профилактика,POINT(347349.6233107993 6642786.183674552)
3,healthcare,false,Хоспис/профилактика,POINT(347361.0756458747 6642800.603773384)
3,healthcare,false,Хоспис/профилактика,POINT(347367.007162866 6642822.833453541)
3,healthcare,false,Хоспис/профилактика,POINT(347368.82309193007 6642845.767874052)
3,healthcare,false,Хоспис/профилактика,POINT(347374.69251888717 6642868.071950802)
3,healthcare,false,Хоспис/профилактика,POINT(347376.5922083168 6642891.071316001)
3,healthcare,false,Хоспис/профилактика,POINT(347347.383228693 6642931.639180469)
3,healthcare,false,Хоспис/профилактика,POINT(347322.74183444143 6642935.858385292)
3,healthcare,false,Хоспис/профилактика,POINT(347321.4844485885 6642956.620246594)
3,healthcare,false,Хоспис/профилактика,POINT(347309.1115523782 6642943.492308718)
3,healthcare,false,Хоспис/профилактика,POINT(347304.88433727715 6642918.8522873605)
3,healthcare,false,Хоспис/профилактика,POINT(347314.29933263746 6642906.650308655)
3,healthcare,false,Хоспис/профилактика,POINT(347324.219596955 6642923.240905471)
3,healthcare,false,Хоспис/профилактика,POINT(347348.86100398854 6642919.0217753)
3,healthcare,false,Хоспис/профилактика,POINT(347366.7933518915 6642915.952833839)
3,healthcare,false,Хоспис/профилактика,POINT(347364.1416478699 6642892.426457889)
3,healthcare,false,Хоспис/профилактика,POINT(347353.4811200342 6642876.874043177)
3,healthcare,false,Хоспис/профилактика,POINT(347358.35188994935 6642858.674427771)
133572,healthcare,false,Счастливый взгляд,POINT(347598.8079116362 6643321.572990437)
136691,healthcare,false,AstraDent,POINT(347590.4983991821 6643983.186358738)
328,healthcare,false,Поликлиника №23,POINT(347409.7819088127 6642972.893424643)
328,healthcare,false,Поликлиника №23,POINT(347413.6305042549 6642997.5954146115)
328,healthcare,false,Поликлиника №23,POINT(347408.778476398 6643015.940860703)
328,healthcare,false,Поликлиника №23,POINT(347399.73423467 6642998.348997813)
328,healthcare,false,Поликлиника №23,POINT(347395.8859748648 6642973.646955458)
328,healthcare,false,Поликлиника №23,POINT(347407.8501488693 6642960.500336768)
3,healthcare,false,Хоспис/профилактика,POINT(347347.3901478146 6642843.5480088405)
3,healthcare,false,Хоспис/профилактика,POINT(347351.37797278725 6642824.722716391)
350,healthcare,false,Травмпункт,POINT(347736.94828809216 6644352.614365949)
350,healthcare,false,Травмпункт,POINT(347749.8977928483 6644340.544731299)
350,healthcare,false,Травмпункт,POINT(347761.96393271507 6644353.349268445)
350,healthcare,false,Травмпункт,POINT(347736.9674113314 6644353.766304076)
3,healthcare,false,Хоспис/профилактика,POINT(347388.4915529919 6642904.526312811)
359,healthcare,false,Городской Гепатологический Центр,POINT(347250.5156764772 6643945.095931425)
359,healthcare,false,Городской Гепатологический Центр,POINT(347232.6905423565 6643927.566967007)
188,healthcare,false,Детская поликлиника №21,POINT(347436.8932976197 6643095.580421275)
188,healthcare,false,Детская поликлиника №21,POINT(347456.8516470834 6643105.34114589)
359,healthcare,false,Городской Гепатологический Центр,POINT(347249.56068727915 6643910.314791022)
344,healthcare,false,Поликлиника №24,POINT(347721.29472308536 6644353.601019773)
344,healthcare,false,Поликлиника №24,POINT(347733.04695214104 6644366.865698575)
344,healthcare,false,Поликлиника №24,POINT(347753.18418035674 6644361.697239546)
344,healthcare,false,Поликлиника №24,POINT(347773.50978246814 6644366.277994501)
344,healthcare,false,Поликлиника №24,POINT(347766.76858465566 6644377.99278205)
344,healthcare,false,Поликлиника №24,POINT(347741.78637125465 6644378.935657219)
344,healthcare,false,Поликлиника №24,POINT(347717.93314411154 6644378.683762261)
344,healthcare,false,Поликлиника №24,POINT(347717.46118493826 6644353.688217567)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346671.88190486847 6642811.745454936)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346647.2946253794 6642807.221553155)
576,healthcare,false,Медицинский центр «XXI век»,POINT(347635.16469566204 6643753.391181114)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346622.70734589023 6642802.697651374)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346598.1200664011 6642798.173749594)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346573.532786912 6642793.649847813)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346548.94550742285 6642789.125946032)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346524.3582279337 6642784.602044251)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346499.77094844455 6642780.07814247)
576,healthcare,false,Медицинский центр «XXI век»,POINT(347658.8677662252 6643745.454175121)
576,healthcare,false,Медицинский центр «XXI век»,POINT(347664.70649221377 6643732.709576605)
576,healthcare,false,Медицинский центр «XXI век»,POINT(347648.49492350395 6643714.605131278)
576,healthcare,false,Медицинский центр «XXI век»,POINT(347628.7576145264 6643729.949140982)
20004,healthcare,false,Детское поликлиническое отделение №21,POINT(347434.50474439905 6643090.494463611)
58425,healthcare,false,Центр профилактической медицины,POINT(347671.4799317522 6643636.869148243)
58421,healthcare,false,Здоровье,POINT(347724.12039572245 6643707.808361632)
57031,healthcare,false,Хеликс,POINT(348562.8087874054 6644006.453957218)
7828,healthcare,false,Стоматологическая поликлиника,POINT(347672.7048710778 6642251.565505553)
341,healthcare,false,Женская консультация №18,POINT(347543.2679078467 6644022.8260058025)
341,healthcare,false,Женская консультация №18,POINT(347528.5887482983 6644014.501175549)
341,healthcare,false,Женская консультация №18,POINT(347539.1936792305 6643999.256875475)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346498.34467994166 6642760.067917352)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346503.5587716505 6642735.617697564)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346508.7728633593 6642711.167477777)
536,healthcare,false,Противотуберкулезный диспансер №16,POINT(346513.98695506813 6642686.71725799)
516,healthcare,false,Психоневрологический диспансер №7,POINT(347659.11997682083 6643599.323214137)
516,healthcare,false,Психоневрологический диспансер №7,POINT(347678.08439446543 6643585.238734614)
516,healthcare,false,Психоневрологический диспансер №7,POINT(347694.7332654232 6643603.887392542)
516,healthcare,false,Психоневрологический диспансер №7,POINT(347710.7554104772 6643623.0646207845)
341,healthcare,false,Женская консультация №18,POINT(347553.35743339144 6644014.83017561)
212,healthcare,false,,POINT(347529.69028600224 6643283.10375335)
212,healthcare,false,,POINT(347546.0678325783 6643276.040450762)
212,healthcare,false,,POINT(347533.43337005517 6643271.406615685)
516,healthcare,false,Психоневрологический диспансер №7,POINT(347719.10076423595 6643641.689007323)
516,healthcare,false,Психоневрологический диспансер №7,POINT(347698.56059381686 6643655.94037214)
3,healthcare,false,Хоспис/профилактика,POINT(347388.2485134393 6642926.515537368)
269,healthcare,false,Тубдиспанцер,POINT(346645.4233158835 6642778.335043662)
269,healthcare,false,Тубдиспанцер,POINT(346655.15293811687 6642763.909192709)
269,healthcare,false,Тубдиспанцер,POINT(346680.066582073 6642765.985329706)
269,healthcare,false,Тубдиспанцер,POINT(346704.9802260291 6642768.061466702)
269,healthcare,false,Тубдиспанцер,POINT(346707.1109268821 6642786.611720204)
