id,fid,type,NAME,if_si,geometry
1507,20122,park,,true,POINT(30.326086059578 59.96528839846096)
1508,20122,park,,true,POINT(30.326244089975734 59.965330597411196)
1509,20122,park,,true,POINT(30.326402120779292 59.965372796174634)
1510,20122,park,,true,POINT(30.326560151988673 59.96541499475127)
1511,20122,park,,true,POINT(30.32671818360387 59.96545719314109)
1512,20122,park,,true,POINT(30.326876215660192 59.96549939131086)
1513,20122,park,,true,POINT(30.327034248230408 59.96554158919208)
1514,20122,park,,true,POINT(30.32719228120644 59.96558378688648)
1515,20122,park,,true,POINT(30.32735031458829 59.96562598439405)
1516,20122,park,,true,POINT(30.327508348375964 59.965668181714825)
1517,20122,park,,true,POINT(30.32766638256945 59.96571037884879)
1518,20122,park,,true,POINT(30.32782441716876 59.96575257579591)
1519,20122,park,,true,POINT(30.327861743753953 59.96580995989914)
1520,20122,park,,true,POINT(30.32776540307884 59.965885617546164)
1521,20122,park,,true,POINT(30.327670038232785 59.9659615938728)
1522,20122,park,,true,POINT(30.32757467294694 59.96603757012676)
1523,20122,park,,true,POINT(30.327479307221292 59.96611354630804)
1524,20122,park,,true,POINT(30.32737499047965 59.96617294565517)
1525,20122,park,,true,POINT(30.32721620304769 59.966131463279844)
1526,20122,park,,true,POINT(30.327057416016732 59.966089980715836)
1527,20122,park,,true,POINT(30.32689862938677 59.96604849796318)
1528,20122,park,,true,POINT(30.326739843157803 59.966007015021894)
1529,20122,park,,true,POINT(30.32658105732983 59.96596553189195)
1530,20122,park,,true,POINT(30.32642227190286 59.96592404857337)
1531,20122,park,,true,POINT(30.326263486876883 59.965882565066146)
1532,20122,park,,true,POINT(30.32610470225191 59.96584108137026)
1533,20122,park,,true,POINT(30.325945918027937 59.96579959748572)
1534,20122,park,,true,POINT(30.32578713420496 59.96575811341254)
1535,20122,park,,true,POINT(30.32562835078298 59.96571662915073)
1536,20122,park,,true,POINT(30.325469567762 59.96567514470027)
1537,20122,park,,true,POINT(30.325315693473623 59.96563289296404)
1538,20122,park,,true,POINT(30.32539933423966 59.96555352113582)
1539,20122,park,,true,POINT(30.32548330755592 59.9654742377984)
1540,20122,park,,true,POINT(30.325567469266034 59.96539500461409)
1541,20122,park,,true,POINT(30.32565163057034 59.96531577137247)
1542,20122,park,,true,POINT(30.325735614696804 59.965236490960955)
1592,22436,park,,true,POINT(30.3164745 59.96601959999998)
1593,22436,park,,true,POINT(30.3164532518275 59.965930466449755)
1594,22436,park,,true,POINT(30.316434865671173 59.965841172604556)
1595,22436,park,,true,POINT(30.316416479607422 59.96575187875641)
1596,22436,park,,true,POINT(30.316398093636252 59.96566258490531)
1597,22436,park,,true,POINT(30.31637970775767 59.965573291051186)
1598,22436,park,,true,POINT(30.316472234721477 59.96552921506687)
1599,22436,park,,true,POINT(30.31665034245428 59.96552002922539)
1600,22436,park,,true,POINT(30.316828450094853 59.96551084314274)
1601,22436,park,,true,POINT(30.317006557643182 59.96550165681899)
1602,22436,park,,true,POINT(30.31718466509927 59.965492470254105)
1603,22436,park,,true,POINT(30.317362772463106 59.96548328344808)
1604,22436,park,,true,POINT(30.317540879734704 59.965474096400946)
1605,22436,park,,true,POINT(30.317718986914045 59.96546490911269)
1606,22436,park,,true,POINT(30.31789709400113 59.96545572158328)
1607,22436,park,,true,POINT(30.31807520099596 59.96544653381277)
1608,22436,park,,true,POINT(30.318253307898537 59.96543734580112)
1609,22436,park,,true,POINT(30.318431414708844 59.96542815754834)
1610,22436,park,,true,POINT(30.318609521426882 59.96541896905446)
1611,22436,park,,true,POINT(30.31878762805266 59.96540978031942)
1612,22436,park,,true,POINT(30.318965734586158 59.9654005913433)
1613,22436,park,,true,POINT(30.319143841027387 59.965391402126016)
1614,22436,park,,true,POINT(30.319240592347274 59.96543244053674)
1615,22436,park,,true,POINT(30.319259202169622 59.96552172277924)
1616,22436,park,,true,POINT(30.319277812085755 59.96561100501874)
1617,22436,park,,true,POINT(30.319296422095668 59.96570028725521)
1618,22436,park,,true,POINT(30.319315032199363 59.965789569488635)
1619,22436,park,,true,POINT(30.31932555349052 59.96587913926968)
1620,22436,park,,true,POINT(30.319151380542827 59.96588956955265)
1621,22436,park,,true,POINT(30.318973165686597 59.965898228125816)
1622,22436,park,,true,POINT(30.318794950743744 59.96590688645758)
1623,22436,park,,true,POINT(30.318616735714283 59.965915544547975)
1624,22436,park,,true,POINT(30.3184385205982 59.965924202397)
1625,22436,park,,true,POINT(30.31826030539552 59.96593286000464)
1626,22436,park,,true,POINT(30.318082090106223 59.9659415173709)
1627,22436,park,,true,POINT(30.317903874730327 59.9659501744958)
1628,22436,park,,true,POINT(30.317725659267833 59.96595883137932)
1629,22436,park,,true,POINT(30.317547443718738 59.965967488021455)
1630,22436,park,,true,POINT(30.31736922808305 59.96597614442221)
1631,22436,park,,true,POINT(30.31719101236077 59.96598480058159)
1632,22436,park,,true,POINT(30.317012796551907 59.96599345649959)
1633,22436,park,,true,POINT(30.316834580656447 59.96600211217622)
1634,22436,park,,true,POINT(30.316656364674415 59.966010767611465)
1635,22436,park,,true,POINT(30.316478148605796 59.96601942280535)
1636,22437,park,,true,POINT(30.3154831 59.967502399999994)
1637,22437,park,,true,POINT(30.315388794319173 59.96745304489788)
1638,22437,park,,true,POINT(30.315355403467784 59.96736485120915)
1639,22437,park,,true,POINT(30.315322012787888 59.9672766575121)
1640,22437,park,,true,POINT(30.315288622279486 59.967188463806764)
1641,22437,park,,true,POINT(30.315255231942572 59.96710027009314)
1642,22437,park,,true,POINT(30.315221841777152 59.96701207637119)
1643,22437,park,,true,POINT(30.31518845178322 59.96692388264096)
1644,22437,park,,true,POINT(30.315155061960773 59.96683568890241)
1645,22437,park,,true,POINT(30.315121672309814 59.96674749515556)
1646,22437,park,,true,POINT(30.315088282830338 59.96665930140043)
1647,22437,park,,true,POINT(30.315054893522344 59.96657110763701)
1648,22437,park,,true,POINT(30.315021504385825 59.966482913865256)
1649,22437,park,,true,POINT(30.314988115420785 59.96639472008521)
1650,22437,park,,true,POINT(30.314954726627224 59.96630652629686)
1651,22437,park,,true,POINT(30.314921338005146 59.966218332500226)
1652,22437,park,,true,POINT(30.31488794955453 59.96613013869529)
1653,22437,park,,true,POINT(30.31485456127539 59.966041944882065)
1654,22437,park,,true,POINT(30.314821173167726 59.96595375106052)
1655,22437,park,,true,POINT(30.314787785231523 59.96586555723067)
1656,22437,park,,true,POINT(30.314754397466793 59.96577736339253)
1657,22437,park,,true,POINT(30.314721009873523 59.965689169546096)
1658,22437,park,,true,POINT(30.314805791272764 59.96561706808473)
1659,22437,park,,true,POINT(30.314983784733275 59.96560733951704)
1660,22437,park,,true,POINT(30.315161778095774 59.965597610708514)
1661,22437,park,,true,POINT(30.31533977136026 59.96558788165911)
1662,22437,park,,true,POINT(30.31551776452672 59.96557815236884)
1663,22437,park,,true,POINT(30.315695757595172 59.96556842283771)
1664,22437,park,,true,POINT(30.31587375056559 59.96555869306573)
1665,22437,park,,true,POINT(30.316051743437985 59.9655489630529)
1666,22437,park,,true,POINT(30.316178378204686 59.96557143266738)
1667,22437,park,,true,POINT(30.316198530526307 59.9656606306472)
1668,22437,park,,true,POINT(30.31621866955614 59.96574982938508)
1669,22437,park,,true,POINT(30.31623880868791 59.96583902811952)
1670,22437,park,,true,POINT(30.316258947921604 59.96592822685057)
1671,22437,park,,true,POINT(30.316279087257243 59.96601742557818)
1672,22437,park,,true,POINT(30.31630096646857 59.96610651866403)
1673,22437,park,,true,POINT(30.31632388094246 59.966195548892)
1674,22437,park,,true,POINT(30.31614782556889 59.9662061299912)
1675,22437,park,,true,POINT(30.315969849632094 59.96621595365698)
1676,22437,park,,true,POINT(30.315791873596265 59.96622577708192)
1677,22437,park,,true,POINT(30.31561389746141 59.966235600266046)
1678,22437,park,,true,POINT(30.315435921227543 59.96624542320935)
1679,22437,park,,true,POINT(30.31525794489465 59.96625524591183)
1680,22437,park,,true,POINT(30.315199012830888 59.966312451789896)
1681,22437,park,,true,POINT(30.315220291501024 59.96640158399422)
1682,22437,park,,true,POINT(30.315241570279156 59.966490716194805)
1683,22437,park,,true,POINT(30.315262849165286 59.96657984839163)
1684,22437,park,,true,POINT(30.315284128159416 59.96666898058474)
1685,22437,park,,true,POINT(30.31530540726154 59.9667581127741)
1686,22437,park,,true,POINT(30.315326686471675 59.966847244959745)
1687,22437,park,,true,POINT(30.3153479657898 59.96693637714164)
1688,22437,park,,true,POINT(30.315369245215937 59.96702550931982)
1689,22437,park,,true,POINT(30.31539052475008 59.96711464149424)
1690,22437,park,,true,POINT(30.315411804392227 59.96720377366495)
1691,22437,park,,true,POINT(30.31543308414238 59.9672929058319)
1692,22437,park,,true,POINT(30.315454364000537 59.96738203799514)
1693,22437,park,,true,POINT(30.315475643966707 59.96747117015461)
2371,47529,park,,true,POINT(30.3315909 59.96727409999999)
2372,47529,park,,true,POINT(30.331565099313494 59.967185268143275)
2373,47529,park,,true,POINT(30.331534357917914 59.96709698005658)
2374,47529,park,,true,POINT(30.331417012879143 59.96707086053771)
2375,47529,park,,true,POINT(30.331244329333007 59.967094597104975)
2376,47529,park,,true,POINT(30.33107164554529 59.9671183334445)
2377,47529,park,,true,POINT(30.330898961515985 59.96714206955626)
2378,47529,park,,true,POINT(30.330726277245088 59.96716580544025)
2379,47529,park,,true,POINT(30.33055359273261 59.967189541096474)
2380,47529,park,,true,POINT(30.330380907978558 59.96721327652494)
2381,47529,park,,true,POINT(30.33020822298293 59.967237011725636)
2382,47529,park,,true,POINT(30.33019656181018 59.9673074216449)
2383,47529,park,,true,POINT(30.33024031118026 59.9673944209422)
2384,47529,park,,true,POINT(30.330400250227406 59.967380260048685)
2385,47529,park,,true,POINT(30.330577490207666 59.96736920730563)
2386,47529,park,,true,POINT(30.330685454827094 59.967400045985464)
2387,47529,park,,true,POINT(30.330857995263262 59.96737604643992)
2388,47529,park,,true,POINT(30.331030535455284 59.96735204666699)
2389,47529,park,,true,POINT(30.331203075403153 59.967328046666665)
2390,47529,park,,true,POINT(30.33137561510688 59.96730404643892)
2391,47529,park,,true,POINT(30.331548154566452 59.96728004598378)
1953,30520,parking,,false,POINT(30.318176846583473 59.963289109221115)
1954,30520,parking,,false,POINT(30.31800812314309 59.963259083271055)
1955,30520,parking,,false,POINT(30.317839400013302 59.96322905710714)
1956,30520,parking,,false,POINT(30.31768106199293 59.96320998123372)
1957,30520,parking,,false,POINT(30.317680156234708 59.96328071956982)
1958,30520,parking,,false,POINT(30.317847969025227 59.96331200235251)
1959,30520,parking,,false,POINT(30.318015782137287 59.963343284923766)
1960,30520,parking,,false,POINT(30.318183563339126 59.96337461062909)
1961,30520,parking,,false,POINT(30.318351260763084 59.96340604922192)
1962,30520,parking,,false,POINT(30.318518958509912 59.963437487603635)
1963,30520,parking,,false,POINT(30.318686656579622 59.96346892577419)
1964,30520,parking,,false,POINT(30.318854354972206 59.96350036373356)
1965,30520,parking,,false,POINT(30.319022053687664 59.963531801481835)
1966,30520,parking,,false,POINT(30.319189752725997 59.96356323901895)
1579,20977,parking,,false,POINT(30.316573323132424 59.9645421204259)
1580,20977,parking,,false,POINT(30.316736723170287 59.96457881591648)
1581,20977,parking,,false,POINT(30.31682668304271 59.964526458967164)
1582,20977,parking,,false,POINT(30.316890680783953 59.9644426211881)
1583,20977,parking,,false,POINT(30.316954678196748 59.964358783374855)
1584,20977,parking,,false,POINT(30.316909664098915 59.9642978888521)
1585,20977,parking,,false,POINT(30.316798799554622 59.96425122182909)
1586,20977,parking,,false,POINT(30.31686671412587 59.96416816239307)
1587,20977,parking,,false,POINT(30.316934628352264 59.96408510291885)
1588,20977,parking,,false,POINT(30.317002542233805 59.9640020434064)
1589,20977,parking,,false,POINT(30.317070455770505 59.963918983855756)
1590,20977,parking,,false,POINT(30.31714314853117 59.963841089593025)
1591,20977,parking,,false,POINT(30.317313491133376 59.96386872633812)
2283,44158,parking,,false,POINT(30.318268950768854 59.9635473882553)
2284,44158,parking,,false,POINT(30.31843697100635 59.963578391704864)
2285,44158,parking,,false,POINT(30.31860499156297 59.963609394942445)
2286,44158,parking,,false,POINT(30.318773012438715 59.96364039796803)
2287,44158,parking,,false,POINT(30.318941033633592 59.96367140078163)
2288,44158,parking,,false,POINT(30.319109055147592 59.96370240338325)
2289,44159,parking,,false,POINT(30.317248700000004 59.96337220000001)
2290,44159,parking,,false,POINT(30.317276567482704 59.96330101440156)
2291,44159,parking,,false,POINT(30.317108602470668 59.963269937784155)
2292,44159,parking,,false,POINT(30.316940637778394 59.96323886095493)
2293,44159,parking,,false,POINT(30.316772673405886 59.96320778391384)
2294,44159,parking,,false,POINT(30.316604709353136 59.96317670666093)
2295,44159,parking,,false,POINT(30.316512117470335 59.96323328824369)
2296,44159,parking,,false,POINT(30.316670697121893 59.963266199377586)
2297,44159,parking,,false,POINT(30.31683883842955 59.96329703533798)
2298,44159,parking,,false,POINT(30.317006980054877 59.963327871086115)
2299,44159,parking,,false,POINT(30.317175121997874 59.963358706621904)
2300,44160,parking,,false,POINT(30.316391000000003 59.96321369999999)
2301,44160,parking,,false,POINT(30.316418040080745 59.963142082779605)
2302,44160,parking,,false,POINT(30.316250077645957 59.96311100379899)
2303,44160,parking,,false,POINT(30.316082115530946 59.96307992460653)
2304,44160,parking,,false,POINT(30.315914153735715 59.963048845202245)
2305,44160,parking,,false,POINT(30.315746192260264 59.963017765586095)
2306,44160,parking,,false,POINT(30.315647348279388 59.963067164862245)
2307,44160,parking,,false,POINT(30.315790239331395 59.963103482325295)
2308,44160,parking,,false,POINT(30.315958372040125 59.96313432889415)
2309,44160,parking,,false,POINT(30.31612650506661 59.96316517525073)
2310,44160,parking,,false,POINT(30.316294638410866 59.963196021395035)
2311,44161,parking,,false,POINT(30.3155016 59.96304059999999)
2312,44161,parking,,false,POINT(30.31550852225374 59.9629737395183)
2313,44161,parking,,false,POINT(30.315340563913388 59.962942656180914)
2314,44161,parking,,false,POINT(30.31517260589285 59.962911572631704)
2315,44161,parking,,false,POINT(30.315004648192126 59.96288048887065)
2316,44161,parking,,false,POINT(30.314884156936785 59.96290928909996)
2317,44161,parking,,false,POINT(30.31500629718727 59.96294940569133)
2318,44161,parking,,false,POINT(30.31517435830346 59.96298034908085)
2319,44161,parking,,false,POINT(30.315342419738247 59.96301129225829)
2392,48943,parking,Парковка Лайм,false,POINT(30.3153735 59.9649917)
2393,48943,parking,Парковка Лайм,false,POINT(30.31543814282889 59.964914758511966)
2394,48943,parking,Парковка Лайм,false,POINT(30.315565841417698 59.96486824553849)
2395,48943,parking,Парковка Лайм,false,POINT(30.315548205065163 59.96492954975391)
2396,48943,parking,Парковка Лайм,false,POINT(30.315451322431223 59.96498758033903)
1697,23461,parking,,false,POINT(30.327430200000002 59.96241799999999)
1698,23461,parking,,false,POINT(30.327593319158556 59.962454947937395)
1699,23461,parking,,false,POINT(30.32772871467163 59.96245965986562)
1700,23461,parking,,false,POINT(30.32781309218559 59.9623879189491)
1701,23461,parking,,false,POINT(30.327974701348246 59.962426544067014)
1702,23461,parking,,false,POINT(30.328092291486193 59.962408762076805)
1703,23461,parking,,false,POINT(30.32812270047415 59.96233319432349)
1704,23461,parking,,false,POINT(30.32795919169748 59.96229664839282)
1705,23461,parking,,false,POINT(30.327793734059753 59.96226236209595)
1706,23461,parking,,false,POINT(30.32762827676873 59.96222807559371)
1707,23461,parking,,false,POINT(30.327543503538912 59.96229935985173)
1708,23461,parking,,false,POINT(30.327466164705044 59.96238032040721)
173,39583,parking,,false,POINT(30.310446700000004 59.96603900000001)
1790,23773,parking,,false,POINT(30.3257697542781 59.9650838443901)
184,41883,parking,,false,POINT(30.309715300000004 59.96575380000001)
2252,44156,parking,,false,POINT(30.320903866066356 59.96402375987955)
2140,38958,parking,,false,POINT(30.321285431565364 59.96757836984619)
438,96045,parking,,false,POINT(30.3274167 59.961975800000005)
2139,38958,parking,,false,POINT(30.321464049687794 59.96758466460513)
2138,38958,parking,,false,POINT(30.321642667884532 59.96759095912271)
2137,38958,parking,,false,POINT(30.32182128615557 59.96759725339895)
2136,38958,parking,,false,POINT(30.32199990450091 59.96760354743381)
2135,38958,parking,,false,POINT(30.321983743780574 59.967529475054576)
2134,38958,parking,,false,POINT(30.321937064634728 59.96744281060118)
2133,38958,parking,,false,POINT(30.32180821140595 59.96741488960598)
2132,38958,parking,,false,POINT(30.321629782537187 59.96742240824669)
2131,38958,parking,,false,POINT(30.32145135359398 59.967429926645586)
2130,38958,parking,,false,POINT(30.32127292457633 59.96743744480257)
2129,38958,parking,,false,POINT(30.32119204515231 59.96748593893562)
2128,38958,parking,,false,POINT(30.321203999999998 59.9675755)
2127,38957,parking,,false,POINT(30.314791329836954 59.96667605977907)
2126,38957,parking,,false,POINT(30.314757449533356 59.966587913098586)
2125,38957,parking,,false,POINT(30.314723569403768 59.96649976640957)
2124,38957,parking,,false,POINT(30.314689689448183 59.96641161971203)
2123,38957,parking,,false,POINT(30.314655809666604 59.966323473005936)
2122,38957,parking,,false,POINT(30.314621930059033 59.96623532629135)
2121,38957,parking,,false,POINT(30.314588050625456 59.96614717956819)
2120,38957,parking,,false,POINT(30.314643395438303 59.966189721214214)
1760,23773,parking,,false,POINT(30.325740900000003 59.9651051)
1761,23773,parking,,false,POINT(30.325898410152668 59.96514778426185)
1762,23773,parking,,false,POINT(30.326055920714374 59.965190468338164)
1763,23773,parking,,false,POINT(30.32621343168512 59.96523315222893)
1764,23773,parking,,false,POINT(30.3263709430649 59.96527583593416)
1765,23773,parking,,false,POINT(30.326528454853722 59.965318519453795)
1766,23773,parking,,false,POINT(30.32668596705158 59.96536120278789)
1767,23773,parking,,false,POINT(30.32684347965848 59.96540388593643)
1768,23773,parking,,false,POINT(30.327000992674407 59.96544656889941)
1769,23773,parking,,false,POINT(30.327158506099384 59.96548925167684)
1770,23773,parking,,false,POINT(30.327316019933388 59.965531934268725)
1771,23773,parking,,false,POINT(30.327473534176427 59.96557461667501)
1772,23773,parking,,false,POINT(30.32763104882851 59.965617298895765)
1773,23773,parking,,false,POINT(30.327788563889627 59.96565998093097)
1774,23773,parking,,false,POINT(30.32794607935978 59.965702662780586)
1775,23773,parking,,false,POINT(30.328069205346598 59.96566664304015)
1776,23773,parking,,false,POINT(30.32793979364769 59.96562066380463)
1777,23773,parking,,false,POINT(30.327782567772125 59.96557771475521)
1778,23773,parking,,false,POINT(30.327625342307346 59.965534765520935)
1779,23773,parking,,false,POINT(30.327468117253353 59.965491816101824)
1780,23773,parking,,false,POINT(30.327310892610143 59.96544886649782)
1781,23773,parking,,false,POINT(30.327153668377726 59.96540591670898)
1782,23773,parking,,false,POINT(30.32699644455609 59.96536296673527)
1783,23773,parking,,false,POINT(30.326839221145242 59.96532001657668)
1784,23773,parking,,false,POINT(30.326681998145176 59.96527706623327)
1785,23773,parking,,false,POINT(30.326524775555903 59.965234115705)
1786,23773,parking,,false,POINT(30.326367553377413 59.96519116499185)
1787,23773,parking,,false,POINT(30.32621033160972 59.96514821409386)
1788,23773,parking,,false,POINT(30.3260531102528 59.965105263011026)
1789,23773,parking,,false,POINT(30.325895889306683 59.96506231174332)
2119,38957,parking,,false,POINT(30.314677289933638 59.966277866486635)
362,80536,parking,,false,POINT(30.3174093 59.9620669)
2118,38957,parking,,false,POINT(30.314711184603055 59.966366011750516)
355,80158,parking,,false,POINT(30.329956699999997 59.9631644)
2117,38957,parking,,false,POINT(30.314745079446553 59.96645415700585)
2116,38957,parking,,false,POINT(30.314778974464136 59.966542302252655)
2115,38957,parking,,false,POINT(30.3148128696558 59.96663044749092)
2114,38957,parking,,false,POINT(30.3148018 59.96670329999999)
2113,38591,parking,,false,POINT(30.318740142145312 59.967206074846665)
2112,38591,parking,,false,POINT(30.318730197073034 59.967116444997465)
2111,38591,parking,,false,POINT(30.318648131093884 59.967067190887036)
2110,38591,parking,,false,POINT(30.318584499876362 59.96712377169305)
2109,38591,parking,,false,POINT(30.3185945 59.9672134)
2108,38509,parking,,false,POINT(30.31748954922881 59.96394204523007)
2107,38509,parking,,false,POINT(30.317657899927642 59.96397259741346)
2106,38509,parking,,false,POINT(30.31782625094169 59.96400314938398)
2105,38509,parking,,false,POINT(30.31799460227095 59.96403370114165)
2104,38509,parking,,false,POINT(30.318162953915426 59.96406425268647)
2103,38509,parking,,false,POINT(30.318331305875116 59.96409480401842)
2102,38509,parking,,false,POINT(30.31849965815002 59.964125355137526)
2101,38509,parking,,false,POINT(30.318668010740126 59.964155906043814)
2100,38509,parking,,false,POINT(30.31883636364544 59.96418645673723)
2099,38509,parking,,false,POINT(30.318946274466402 59.96415457721984)
2098,38509,parking,,false,POINT(30.318777921621756 59.964124026660514)
2097,38509,parking,,false,POINT(30.318609569092317 59.964093475888305)
2096,38509,parking,,false,POINT(30.31844121687808 59.96406292490323)
1863,24067,parking,,false,POINT(30.325266852738316 59.96639504958708)
2095,38509,parking,,false,POINT(30.31827286497906 59.96403237370533)
2094,38509,parking,,false,POINT(30.318104513395244 59.964001822294584)
2093,38509,parking,,false,POINT(30.317936162126642 59.96397127067098)
2092,38509,parking,,false,POINT(30.317767811173248 59.96394071883452)
2091,38509,parking,,false,POINT(30.31759946053507 59.96391016678523)
260,57731,parking,,false,POINT(30.3195292 59.96196600000001)
259,57730,parking,,false,POINT(30.3163093 59.96139499999999)
2090,38509,parking,,false,POINT(30.3174893 59.963942)
2089,38381,parking,,false,POINT(30.31911942256773 59.96395167827098)
2088,38381,parking,,false,POINT(30.319060677267284 59.96403647699227)
2087,38381,parking,,false,POINT(30.319140988940713 59.96403036080617)
2086,38381,parking,,false,POINT(30.319199734179584 59.96394556207446)
1850,24067,parking,,false,POINT(30.324813500000005 59.96629710000001)
1851,24067,parking,,false,POINT(30.324888403309988 59.96621556380494)
1852,24067,parking,,false,POINT(30.32503386591818 59.966224941394024)
1853,24067,parking,,false,POINT(30.32519900046491 59.96625964056123)
1854,24067,parking,,false,POINT(30.325363714219506 59.9662948172708)
1855,24067,parking,,false,POINT(30.32552606045559 59.96633267992339)
1856,24067,parking,,false,POINT(30.325696717478973 59.96633100537507)
1857,24067,parking,,false,POINT(30.325871239804737 59.96631094078454)
1858,24067,parking,,false,POINT(30.325994609657414 59.966334005368836)
1859,24067,parking,,false,POINT(30.325959235547945 59.96639620239995)
1860,24067,parking,,false,POINT(30.32578555666864 59.966418030086984)
1861,24067,parking,,false,POINT(30.32561187756648 59.96643985754375)
1862,24067,parking,,false,POINT(30.32543885486593 59.966419644437714)
1864,24067,parking,,false,POINT(30.325102419008825 59.966359522936195)
1865,24067,parking,,false,POINT(30.324937985636144 59.9663239960826)
1866,24068,parking,,false,POINT(30.323461600000005 59.966488199999986)
1867,24068,parking,,false,POINT(30.323475024966633 59.966398684165966)
1868,24068,parking,,false,POINT(30.323488449854292 59.96630916832898)
1869,24068,parking,,false,POINT(30.32331776427695 59.9662990752435)
1870,24068,parking,,false,POINT(30.323139211598942 59.96629237571608)
1871,24068,parking,,false,POINT(30.322961251624374 59.96628602135336)
1872,24068,parking,,false,POINT(30.322947776410892 59.9663755352799)
1873,24068,parking,,false,POINT(30.322934400009498 59.966465052931035)
1874,24068,parking,,false,POINT(30.323105777459357 59.9664748493031)
1875,24068,parking,,false,POINT(30.323284331111903 59.96648154887531)
2085,38381,parking,,false,POINT(30.319166999999997 59.96388300000001)
2084,38380,parking,,false,POINT(30.31989983923227 59.96428882546894)
2083,38380,parking,,false,POINT(30.319732396646184 59.964257041253894)
2082,38380,parking,,false,POINT(30.319564954385967 59.964225256828364)
2081,38380,parking,,false,POINT(30.319397512451605 59.96419347219235)
2080,38380,parking,,false,POINT(30.31935660273673 59.9641331222432)
2079,38380,parking,,false,POINT(30.319420131070327 59.964049194854944)
2078,38380,parking,,false,POINT(30.319552295324268 59.96404168853471)
2077,38380,parking,,false,POINT(30.319719741945903 59.96407346595613)
1921,30128,parking,,false,POINT(30.3205481 59.9628795)
1922,30128,parking,,false,POINT(30.320488420394692 59.962964134253454)
1923,30128,parking,,false,POINT(30.320428740479702 59.96304876847686)
1924,30128,parking,,false,POINT(30.320369060255036 59.963133402670216)
1925,30128,parking,,false,POINT(30.320309379720676 59.963218036833545)
1926,30128,parking,,false,POINT(30.320249698876626 59.963302670966826)
1927,30128,parking,,false,POINT(30.320190017722886 59.96338730507007)
1928,30128,parking,,false,POINT(30.320130336259457 59.963471939143275)
1929,30128,parking,,false,POINT(30.32016158530766 59.96353476827421)
1930,30128,parking,,false,POINT(30.32033044877111 59.96356459779113)
1931,30128,parking,,false,POINT(30.320499312543426 59.96359442709385)
1932,30128,parking,,false,POINT(30.320668176624597 59.963624256182335)
1933,30128,parking,,false,POINT(30.32083414735969 59.96365120536686)
1934,30128,parking,,false,POINT(30.32089382079173 59.963566569801145)
1935,30128,parking,,false,POINT(30.320953493914118 59.96348193420538)
1936,30128,parking,,false,POINT(30.32101316672684 59.963397298579594)
1937,30128,parking,,false,POINT(30.32107283922991 59.96331266292379)
1938,30128,parking,,false,POINT(30.321132511423333 59.96322802723792)
1939,30128,parking,,false,POINT(30.321192183307105 59.96314339152204)
1940,30128,parking,,false,POINT(30.32125185488123 59.96305875577612)
1941,30128,parking,,false,POINT(30.32121491329165 59.96299729005532)
1942,30128,parking,,false,POINT(30.321046051853937 59.9629674617149)
1943,30128,parking,,false,POINT(30.320877190725064 59.96293763316028)
1944,30128,parking,,false,POINT(30.320708329905028 59.96290780439148)
1945,30520,parking,,false,POINT(30.319300499999997 59.963584)
1946,30520,parking,,false,POINT(30.319356918339423 59.96350069319064)
1947,30520,parking,,false,POINT(30.31918835158941 59.96347044522783)
1948,30520,parking,,false,POINT(30.319019785151944 59.9634401970516)
1949,30520,parking,,false,POINT(30.318851219027025 59.963409948661926)
1950,30520,parking,,false,POINT(30.318682653214644 59.96337970005885)
1951,30520,parking,,false,POINT(30.318514087714817 59.96334945124235)
1952,30520,parking,,false,POINT(30.318345522527544 59.963319202212446)
1979,31070,parking,,false,POINT(30.321695300000002 59.9647116)
1980,31070,parking,,false,POINT(30.32164855799975 59.96462494457243)
1981,31070,parking,,false,POINT(30.321624764832652 59.96453600427563)
1982,31070,parking,,false,POINT(30.321620648477253 59.96444683091176)
1983,31070,parking,,false,POINT(30.321642805307224 59.96435795112764)
1984,31070,parking,,false,POINT(30.321697261353922 59.964274427385256)
1985,31070,parking,,false,POINT(30.321869687301653 59.96429860336147)
1986,31070,parking,,false,POINT(30.321928808870492 59.96436503745284)
1987,31070,parking,,false,POINT(30.321925408649072 59.964454789773086)
1988,31070,parking,,false,POINT(30.321922008402694 59.964544542092014)
1989,31070,parking,,false,POINT(30.32191860813136 59.964634294409635)
1990,31070,parking,,false,POINT(30.32184499263037 59.964695162941545)
1991,32692,parking,,false,POINT(30.313795499999998 59.9640099)
1992,32692,parking,,false,POINT(30.313955891918255 59.964049789736144)
1993,32692,parking,,false,POINT(30.314116284226312 59.96408967927974)
1994,32692,parking,,false,POINT(30.31427667692418 59.96412956863071)
1995,32692,parking,,false,POINT(30.31443707001184 59.96416945778911)
1996,32692,parking,,false,POINT(30.314597486948372 59.964209323028925)
1997,32692,parking,,false,POINT(30.314757914908988 59.96424917732056)
1998,32692,parking,,false,POINT(30.314918343259148 59.964289031419526)
1999,32692,parking,,false,POINT(30.315078771998863 59.96432888532582)
2000,32692,parking,,false,POINT(30.315239201128126 59.96436873903943)
2001,32692,parking,,false,POINT(30.31520351068258 59.96430285450108)
2002,32692,parking,,false,POINT(30.315042981398292 59.96426310262399)
2003,32692,parking,,false,POINT(30.31488245250282 59.96422335055397)
2004,32692,parking,,false,POINT(30.314721923996174 59.96418359829104)
2005,32692,parking,,false,POINT(30.314561395878346 59.96414384583518)
2006,32692,parking,,false,POINT(30.314400868149338 59.964104093186386)
